source_split,target,family,functional_family,n_qubits,tensor_size,original_tcount,objective_variant,execution_status,has_beam_candidate,factor_count,factor_qubit_concentration_index,factor_support_weight_mean,factor_pairwise_support_overlap_mean,factor_pairwise_jaccard_mean,decomp_tcount,decomp_tdepth,decomp_qasm_depth,decomp_qasm_depth_ratio,decomp_structural_status,optimization_elapsed_sec,materialization_elapsed_sec,objective_elapsed_sec,best_beam_materializer,best_beam_tcount,best_beam_tdepth,best_beam_qasm_depth,best_beam_qasm_depth_ratio,best_beam_primary_nc_depth_ratio,best_beam_cnots,target_objective_count,train_ready,oracle_objective,oracle_selection_status,objective_t_safe,objective_qasm_safe,objective_is_oracle,objective_rank,best_beam_summary_path
external_article_repair2_vbe,vbe_adder_3,arithmetic,adder,10,14,70,t_preserving_frontier_pair,missing,False,,,,,,,,,,,,,,,,,,,,,4,True,factor_count_pair_cap,constrained,False,False,False,,
external_journal_full_nc_tof_5_long,nc_tof_5,arithmetic,toffoli-chain,9,15,49,factor_count,ok,True,103,0.08861340679522497,2.563106796116505,0.5627260612983057,0.13860016498508787,103.0,13.0,746.0,8.674418604651162,ok,3009.9272377490997,3.0464631100185215,3012.9737008591183,selected-beam-shared-parity-w32,103.0,10.0,581.0,6.755813953488372,2.4157303370786516,356.0,2,True,factor_count,constrained,True,True,True,1,results/alphaq_objective_beam_policy_external_validation_journal_full_nc_tof_5_long/nc_tof_5/factor_count/selected-beam-shared-parity-w32/summary.json
external_journal_full_nc_tof_5_long,nc_tof_5,arithmetic,toffoli-chain,9,15,49,factor_count_pair_cap,failed,False,,,,,,,,,,not-materialized,,,,,,,,,,,2,True,factor_count,constrained,False,False,False,,
external_journal_full_nc_tof_5_long,nc_tof_5,arithmetic,toffoli-chain,9,15,49,mixed_pair,failed,False,,,,,,,,,,not-materialized,,,,,,,,,,,2,True,factor_count,constrained,False,False,False,,
external_journal_full_nc_tof_5_long,nc_tof_5,arithmetic,toffoli-chain,9,15,49,frontier_pair,ok,True,103,0.08861340679522497,2.563106796116505,0.5627260612983057,0.13860016498508787,103.0,13.0,746.0,8.674418604651162,ok,3061.788571834564,2.612464388133958,3064.401036222698,selected-beam-shared-parity-w32,103.0,10.0,581.0,6.755813953488372,2.4157303370786516,356.0,2,True,factor_count,constrained,True,True,False,2,results/alphaq_objective_beam_policy_external_validation_journal_full_nc_tof_5_long/nc_tof_5/frontier_pair/selected-beam-shared-parity-w32/summary.json
external_journal_full_nc_tof_5_long,nc_tof_5,arithmetic,toffoli-chain,9,15,49,depth_guarded_mixed_pair,missing,False,,,,,,,,,,,,,,,,,,,,,2,True,factor_count,constrained,False,False,False,,
external_journal_full_nc_tof_5_long,nc_tof_5,arithmetic,toffoli-chain,9,15,49,t_preserving_frontier_pair,missing,False,,,,,,,,,,,,,,,,,,,,,2,True,factor_count,constrained,False,False,False,,
external_journal_full_gf_2pow5_mult_long,gf_2pow5_mult,arithmetic,gf-multiplier,15,15,175,factor_count,ok,True,163,0.07686733662592246,2.8098159509202456,0.593274255850943,0.13038018055059636,163.0,19.0,1036.0,6.166666666666667,ok,3067.5558874607086,4.592170488089323,3072.148057948798,selected-beam-shared-parity-w16,163.0,17.0,718.0,4.273809523809524,1.1535836177474403,554.0,2,True,factor_count,constrained,True,True,True,1,results/alphaq_objective_beam_policy_external_validation_journal_full_gf_2pow5_mult_long/gf_2pow5_mult/factor_count/selected-beam-shared-parity-w16/summary.json
external_journal_full_gf_2pow5_mult_long,gf_2pow5_mult,arithmetic,gf-multiplier,15,15,175,factor_count_pair_cap,failed,False,,,,,,,,,,not-materialized,,,,,,,,,,,2,True,factor_count,constrained,False,False,False,,
external_journal_full_gf_2pow5_mult_long,gf_2pow5_mult,arithmetic,gf-multiplier,15,15,175,mixed_pair,failed,False,,,,,,,,,,not-materialized,,,,,,,,,,,2,True,factor_count,constrained,False,False,False,,
external_journal_full_gf_2pow5_mult_long,gf_2pow5_mult,arithmetic,gf-multiplier,15,15,175,frontier_pair,ok,True,163,0.07686733662592246,2.8098159509202456,0.593274255850943,0.13038018055059636,163.0,19.0,1036.0,6.166666666666667,ok,3152.85928440094,4.385736570926383,3157.2450209718663,selected-beam-shared-parity-w16,163.0,17.0,718.0,4.273809523809524,1.1535836177474403,554.0,2,True,factor_count,constrained,True,True,False,2,results/alphaq_objective_beam_policy_external_validation_journal_full_gf_2pow5_mult_long/gf_2pow5_mult/frontier_pair/selected-beam-shared-parity-w16/summary.json
external_journal_full_gf_2pow5_mult_long,gf_2pow5_mult,arithmetic,gf-multiplier,15,15,175,depth_guarded_mixed_pair,missing,False,,,,,,,,,,,,,,,,,,,,,2,True,factor_count,constrained,False,False,False,,
external_journal_full_gf_2pow5_mult_long,gf_2pow5_mult,arithmetic,gf-multiplier,15,15,175,t_preserving_frontier_pair,missing,False,,,,,,,,,,,,,,,,,,,,,2,True,factor_count,constrained,False,False,False,,
external_journal_k6_backfill,barenco_tof_3,arithmetic,toffoli-chain,5,8,28,factor_count,ok,True,13,0.1424,3.8461538461538463,1.9615384615384615,0.3468711843711844,13.0,3.0,202.0,3.9607843137254903,ok,66.47563624382019,0.0,66.47563624382019,selected-beam-shared-parity-w16,13.0,4.0,183.0,3.588235294117647,0.4528301886792453,34.0,3,True,t_preserving_frontier_pair,constrained,True,True,False,2,results/alphaq_objective_beam_policy_external_validation_journal_k6_backfill/barenco_tof_3/factor_count/selected-beam-shared-parity-w16/summary.json
external_journal_k6_backfill,barenco_tof_3,arithmetic,toffoli-chain,5,8,28,factor_count_pair_cap,missing,False,,,,,,,,,,,,,,,,,,,,,3,True,t_preserving_frontier_pair,constrained,False,False,False,,
external_journal_k6_backfill,barenco_tof_3,arithmetic,toffoli-chain,5,8,28,mixed_pair,missing,False,,,,,,,,,,,,,,,,,,,,,3,True,t_preserving_frontier_pair,constrained,False,False,False,,
external_journal_k6_backfill,barenco_tof_3,arithmetic,toffoli-chain,5,8,28,frontier_pair,missing,False,,,,,,,,,,,,,,,,,,,,,3,True,t_preserving_frontier_pair,constrained,False,False,False,,
external_journal_k6_backfill,barenco_tof_3,arithmetic,toffoli-chain,5,8,28,depth_guarded_mixed_pair,ok,True,23,0.1388888888888889,2.0869565217391304,0.5375494071146245,0.1621870882740448,23.0,5.0,186.0,3.6470588235294117,ok,0.8666648864746094,0.0,0.8666648864746094,selected-beam-shared-parity-w16,23.0,5.0,173.0,3.392156862745098,0.6226415094339622,46.0,3,True,t_preserving_frontier_pair,constrained,False,True,False,,results/alphaq_objective_beam_policy_external_validation_journal_k6_backfill/barenco_tof_3/depth_guarded_mixed_pair/selected-beam-shared-parity-w16/summary.json
external_journal_k6_backfill,barenco_tof_3,arithmetic,toffoli-chain,5,8,28,t_preserving_frontier_pair,ok,True,13,0.1383219954648526,3.230769230769231,1.294871794871795,0.2731990231990232,13.0,4.0,192.0,3.764705882352941,ok,55.27551627159119,9.50850365194492,64.7840199235361,selected-beam-shared-parity-w16,13.0,4.0,161.0,3.156862745098039,0.37735849056603776,32.0,3,True,t_preserving_frontier_pair,constrained,True,True,True,1,results/alphaq_objective_beam_policy_external_validation_journal_k6_backfill/barenco_tof_3/t_preserving_frontier_pair/selected-beam-shared-parity-w16/summary.json
external_journal_k6_backfill,barenco_tof_4,arithmetic,toffoli-chain,7,14,56,factor_count,ok,True,64,0.10080350620891161,2.3125,0.5109126984126984,0.13629298941798942,64.0,14.0,384.0,3.878787878787879,ok,3294.3035683631897,9.718676782911643,3304.0222451461013,selected-beam-shared-parity-w16,64.0,8.0,300.0,3.0303030303030303,1.0388349514563107,178.0,2,True,factor_count,constrained,True,True,True,1,results/alphaq_objective_beam_policy_external_validation_journal_k6_backfill/barenco_tof_4/factor_count/selected-beam-shared-parity-w16/summary.json
external_journal_k6_backfill,barenco_tof_4,arithmetic,toffoli-chain,7,14,56,factor_count_pair_cap,missing,False,,,,,,,,,,,,,,,,,,,,,2,True,factor_count,constrained,False,False,False,,
external_journal_k6_backfill,barenco_tof_4,arithmetic,toffoli-chain,7,14,56,mixed_pair,missing,False,,,,,,,,,,,,,,,,,,,,,2,True,factor_count,constrained,False,False,False,,
external_journal_k6_backfill,barenco_tof_4,arithmetic,toffoli-chain,7,14,56,frontier_pair,missing,False,,,,,,,,,,,,,,,,,,,,,2,True,factor_count,constrained,False,False,False,,
external_journal_k6_backfill,barenco_tof_4,arithmetic,toffoli-chain,7,14,56,depth_guarded_mixed_pair,failed,False,,,,,,,,,,not-materialized,,,,,,,,,,,2,True,factor_count,constrained,False,False,False,,
external_journal_k6_backfill,barenco_tof_4,arithmetic,toffoli-chain,7,14,56,t_preserving_frontier_pair,ok,True,64,0.10080350620891161,2.3125,0.5109126984126984,0.13629298941798942,64.0,14.0,384.0,3.878787878787879,ok,3193.028203010559,2.0729098999872804,3195.1011129105464,selected-beam-shared-parity-w16,64.0,8.0,300.0,3.0303030303030303,1.0388349514563107,178.0,2,True,factor_count,constrained,True,True,False,2,results/alphaq_objective_beam_policy_external_validation_journal_k6_backfill/barenco_tof_4/t_preserving_frontier_pair/selected-beam-shared-parity-w16/summary.json
external_journal_k6_backfill,cuccaro_adder_n3,applications,adder,7,8,42,factor_count,ok,True,13,0.15680473372781065,4.0,2.3846153846153846,0.4161782661782662,13.0,4.0,225.0,3.0821917808219177,ok,51.38946008682251,0.0,51.38946008682251,selected-beam-shared-parity-w4,13.0,5.0,205.0,2.808219178082192,0.5454545454545454,40.0,3,True,t_preserving_frontier_pair,constrained,True,True,False,2,results/alphaq_objective_beam_policy_external_validation_journal_k6_backfill/cuccaro_adder_n3/factor_count/selected-beam-shared-parity-w4/summary.json
external_journal_k6_backfill,cuccaro_adder_n3,applications,adder,7,8,42,factor_count_pair_cap,missing,False,,,,,,,,,,,,,,,,,,,,,3,True,t_preserving_frontier_pair,constrained,False,False,False,,
external_journal_k6_backfill,cuccaro_adder_n3,applications,adder,7,8,42,mixed_pair,missing,False,,,,,,,,,,,,,,,,,,,,,3,True,t_preserving_frontier_pair,constrained,False,False,False,,
external_journal_k6_backfill,cuccaro_adder_n3,applications,adder,7,8,42,frontier_pair,missing,False,,,,,,,,,,,,,,,,,,,,,3,True,t_preserving_frontier_pair,constrained,False,False,False,,
external_journal_k6_backfill,cuccaro_adder_n3,applications,adder,7,8,42,depth_guarded_mixed_pair,ok,True,19,0.17006802721088435,2.210526315789474,0.7543859649122807,0.21812865497076023,19.0,5.0,223.0,3.0547945205479454,ok,1.680767297744751,0.0,1.680767297744751,selected-beam-shared-parity-w16,19.0,6.0,204.0,2.7945205479452055,0.6233766233766234,38.0,3,True,t_preserving_frontier_pair,constrained,False,True,False,,results/alphaq_objective_beam_policy_external_validation_journal_k6_backfill/cuccaro_adder_n3/depth_guarded_mixed_pair/selected-beam-shared-parity-w16/summary.json
external_journal_k6_backfill,cuccaro_adder_n3,applications,adder,7,8,42,t_preserving_frontier_pair,ok,True,13,0.14878892733564014,2.6153846153846154,0.8846153846153846,0.20989010989010984,13.0,3.0,217.0,2.9726027397260273,ok,25.68924307823181,9.385967110982165,35.075210189213976,selected-beam-shared-parity-w16,13.0,4.0,204.0,2.7945205479452055,0.5064935064935064,28.0,3,True,t_preserving_frontier_pair,constrained,True,True,True,1,results/alphaq_objective_beam_policy_external_validation_journal_k6_backfill/cuccaro_adder_n3/t_preserving_frontier_pair/selected-beam-shared-parity-w16/summary.json
external_journal_k6_backfill,cuccaro_adder_n4,applications,adder,9,12,56,factor_count,ok,True,35,0.10869565217391304,2.6285714285714286,0.6957983193277311,0.16805122048819526,35.0,7.0,317.0,3.268041237113402,ok,3007.810780286789,9.887504815822467,3017.6982851026114,selected-beam-shared-parity-w4,35.0,6.0,260.0,2.6804123711340204,0.6372549019607843,96.0,2,True,depth_guarded_mixed_pair,constrained,True,True,False,2,results/alphaq_objective_beam_policy_external_validation_journal_k6_backfill/cuccaro_adder_n4/factor_count/selected-beam-shared-parity-w4/summary.json
external_journal_k6_backfill,cuccaro_adder_n4,applications,adder,9,12,56,factor_count_pair_cap,missing,False,,,,,,,,,,,,,,,,,,,,,2,True,depth_guarded_mixed_pair,constrained,False,False,False,,
external_journal_k6_backfill,cuccaro_adder_n4,applications,adder,9,12,56,mixed_pair,missing,False,,,,,,,,,,,,,,,,,,,,,2,True,depth_guarded_mixed_pair,constrained,False,False,False,,
external_journal_k6_backfill,cuccaro_adder_n4,applications,adder,9,12,56,frontier_pair,missing,False,,,,,,,,,,,,,,,,,,,,,2,True,depth_guarded_mixed_pair,constrained,False,False,False,,
external_journal_k6_backfill,cuccaro_adder_n4,applications,adder,9,12,56,depth_guarded_mixed_pair,ok,True,26,0.11362284354550863,3.1538461538461537,1.0492307692307692,0.21898168498168494,26.0,5.0,283.0,2.917525773195876,ok,3000.225733280182,9.938852107152343,3010.1645853873342,selected-beam-shared-parity-w16,26.0,4.0,241.0,2.484536082474227,0.46078431372549017,68.0,2,True,depth_guarded_mixed_pair,constrained,True,True,True,1,results/alphaq_objective_beam_policy_external_validation_journal_k6_backfill/cuccaro_adder_n4/depth_guarded_mixed_pair/selected-beam-shared-parity-w16/summary.json
external_journal_k6_backfill,cuccaro_adder_n4,applications,adder,9,12,56,t_preserving_frontier_pair,failed,False,,,,,,,,,,not-materialized,,,,,,,,,,,2,True,depth_guarded_mixed_pair,constrained,False,False,False,,
external_journal_k6_backfill,gf_2pow2_mult,arithmetic,gf-multiplier,6,6,28,factor_count,ok,True,17,0.168,2.9411764705882355,1.3602941176470589,0.2965686274509804,17.0,5.0,121.0,2.880952380952381,ok,208.07993030548096,0.0,208.07993030548096,selected-beam-shared-parity-w4,17.0,4.0,100.0,2.380952380952381,0.9090909090909091,44.0,3,True,depth_guarded_mixed_pair,constrained,True,True,False,3,results/alphaq_objective_beam_policy_external_validation_journal_k6_backfill/gf_2pow2_mult/factor_count/selected-beam-shared-parity-w4/summary.json
external_journal_k6_backfill,gf_2pow2_mult,arithmetic,gf-multiplier,6,6,28,factor_count_pair_cap,missing,False,,,,,,,,,,,,,,,,,,,,,3,True,depth_guarded_mixed_pair,constrained,False,False,False,,
external_journal_k6_backfill,gf_2pow2_mult,arithmetic,gf-multiplier,6,6,28,mixed_pair,missing,False,,,,,,,,,,,,,,,,,,,,,3,True,depth_guarded_mixed_pair,constrained,False,False,False,,
external_journal_k6_backfill,gf_2pow2_mult,arithmetic,gf-multiplier,6,6,28,frontier_pair,missing,False,,,,,,,,,,,,,,,,,,,,,3,True,depth_guarded_mixed_pair,constrained,False,False,False,,
external_journal_k6_backfill,gf_2pow2_mult,arithmetic,gf-multiplier,6,6,28,depth_guarded_mixed_pair,ok,True,17,0.17,2.3529411764705883,0.8529411764705882,0.2318627450980392,17.0,5.0,110.0,2.619047619047619,ok,2.2975902557373047,0.0,2.2975902557373047,selected-beam-shared-parity-w4,17.0,5.0,99.0,2.357142857142857,0.8409090909090909,36.0,3,True,depth_guarded_mixed_pair,constrained,True,True,True,1,results/alphaq_objective_beam_policy_external_validation_journal_k6_backfill/gf_2pow2_mult/depth_guarded_mixed_pair/selected-beam-shared-parity-w4/summary.json
external_journal_k6_backfill,gf_2pow2_mult,arithmetic,gf-multiplier,6,6,28,t_preserving_frontier_pair,ok,True,17,0.17,2.3529411764705883,0.8529411764705882,0.2318627450980392,17.0,5.0,110.0,2.619047619047619,ok,7.588836908340454,0.0,7.588836908340454,selected-beam-shared-parity-w4,17.0,5.0,99.0,2.357142857142857,0.8409090909090909,36.0,3,True,depth_guarded_mixed_pair,constrained,True,True,False,2,results/alphaq_objective_beam_policy_external_validation_journal_k6_backfill/gf_2pow2_mult/t_preserving_frontier_pair/selected-beam-shared-parity-w4/summary.json
external_journal_k6_backfill,gf_2pow3_mult,arithmetic,gf-multiplier,9,9,63,factor_count,ok,True,33,0.1168,3.0303030303030303,1.0113636363636365,0.20593208874458876,33.0,6.0,239.0,2.950617283950617,ok,3000.070466041565,0.0,3000.070466041565,selected-beam-shared-parity-w16,33.0,6.0,190.0,2.345679012345679,0.8541666666666666,106.0,2,True,factor_count,constrained,True,True,True,1,results/alphaq_objective_beam_policy_external_validation_journal_k6_backfill/gf_2pow3_mult/factor_count/selected-beam-shared-parity-w16/summary.json
external_journal_k6_backfill,gf_2pow3_mult,arithmetic,gf-multiplier,9,9,63,factor_count_pair_cap,missing,False,,,,,,,,,,,,,,,,,,,,,2,True,factor_count,constrained,False,False,False,,
external_journal_k6_backfill,gf_2pow3_mult,arithmetic,gf-multiplier,9,9,63,mixed_pair,missing,False,,,,,,,,,,,,,,,,,,,,,2,True,factor_count,constrained,False,False,False,,
external_journal_k6_backfill,gf_2pow3_mult,arithmetic,gf-multiplier,9,9,63,frontier_pair,missing,False,,,,,,,,,,,,,,,,,,,,,2,True,factor_count,constrained,False,False,False,,
external_journal_k6_backfill,gf_2pow3_mult,arithmetic,gf-multiplier,9,9,63,depth_guarded_mixed_pair,ok,True,34,0.11703703703703704,2.6470588235294117,0.7647058823529411,0.1809184279772515,34.0,6.0,250.0,3.0864197530864197,ok,3000.10914850235,0.0,3000.10914850235,selected-beam-shared-parity-w16,34.0,5.0,189.0,2.3333333333333335,0.8229166666666666,102.0,2,True,factor_count,constrained,True,True,False,2,results/alphaq_objective_beam_policy_external_validation_journal_k6_backfill/gf_2pow3_mult/depth_guarded_mixed_pair/selected-beam-shared-parity-w16/summary.json
external_journal_k6_backfill,gf_2pow3_mult,arithmetic,gf-multiplier,9,9,63,t_preserving_frontier_pair,failed,False,,,,,,,,,,not-materialized,,,,,,,,,,,2,True,factor_count,constrained,False,False,False,,
external_journal_k6_backfill,gf_2pow4_mult,arithmetic,gf-multiplier,12,12,112,factor_count,ok,True,60,0.08572149981062997,2.966666666666667,0.7169491525423729,0.15340328221684155,60.0,11.0,583.0,4.383458646616542,ok,3024.9678728580475,9.828873514896259,3034.7967463729437,selected-beam-shared-parity-w16,60.0,7.0,469.0,3.526315789473684,0.8138297872340425,254.0,2,True,factor_count,constrained,True,True,True,1,results/alphaq_objective_beam_policy_external_validation_journal_k6_backfill/gf_2pow4_mult/factor_count/selected-beam-shared-parity-w16/summary.json
external_journal_k6_backfill,gf_2pow4_mult,arithmetic,gf-multiplier,12,12,112,factor_count_pair_cap,missing,False,,,,,,,,,,,,,,,,,,,,,2,True,factor_count,constrained,False,False,False,,
external_journal_k6_backfill,gf_2pow4_mult,arithmetic,gf-multiplier,12,12,112,mixed_pair,missing,False,,,,,,,,,,,,,,,,,,,,,2,True,factor_count,constrained,False,False,False,,
external_journal_k6_backfill,gf_2pow4_mult,arithmetic,gf-multiplier,12,12,112,frontier_pair,missing,False,,,,,,,,,,,,,,,,,,,,,2,True,factor_count,constrained,False,False,False,,
external_journal_k6_backfill,gf_2pow4_mult,arithmetic,gf-multiplier,12,12,112,depth_guarded_mixed_pair,ok,True,66,0.08508251882711104,2.393939393939394,0.45827505827505827,0.12170940170940169,66.0,14.0,598.0,4.496240601503759,ok,3000.249306678772,9.817825684091076,3010.067132362863,selected-beam-shared-parity-w16,66.0,8.0,457.0,3.43609022556391,0.7021276595744681,220.0,2,True,factor_count,constrained,False,True,False,,results/alphaq_objective_beam_policy_external_validation_journal_k6_backfill/gf_2pow4_mult/depth_guarded_mixed_pair/selected-beam-shared-parity-w16/summary.json
external_journal_k6_backfill,gf_2pow4_mult,arithmetic,gf-multiplier,12,12,112,t_preserving_frontier_pair,failed,False,,,,,,,,,,not-materialized,,,,,,,,,,,2,True,factor_count,constrained,False,False,False,,
external_journal_k6_backfill,gf_2pow5_mult,arithmetic,gf-multiplier,15,15,175,factor_count,failed,False,,,,,,,,,,not-materialized,,,,,,,,,,,0,False,,missing,False,False,False,,
external_journal_k6_backfill,gf_2pow5_mult,arithmetic,gf-multiplier,15,15,175,factor_count_pair_cap,missing,False,,,,,,,,,,,,,,,,,,,,,0,False,,missing,False,False,False,,
external_journal_k6_backfill,gf_2pow5_mult,arithmetic,gf-multiplier,15,15,175,mixed_pair,missing,False,,,,,,,,,,,,,,,,,,,,,0,False,,missing,False,False,False,,
external_journal_k6_backfill,gf_2pow5_mult,arithmetic,gf-multiplier,15,15,175,frontier_pair,missing,False,,,,,,,,,,,,,,,,,,,,,0,False,,missing,False,False,False,,
external_journal_k6_backfill,gf_2pow5_mult,arithmetic,gf-multiplier,15,15,175,depth_guarded_mixed_pair,failed,False,,,,,,,,,,not-materialized,,,,,,,,,,,0,False,,missing,False,False,False,,
external_journal_k6_backfill,gf_2pow5_mult,arithmetic,gf-multiplier,15,15,175,t_preserving_frontier_pair,failed,False,,,,,,,,,,not-materialized,,,,,,,,,,,0,False,,missing,False,False,False,,
external_journal_k6_backfill,hamming_weight_n4,applications,hamming-weight,7,9,21,factor_count,ok,True,19,0.13423517169614985,3.263157894736842,1.327485380116959,0.27865497076023393,19.0,3.0,194.0,5.705882352941177,ok,3000.1167323589325,9.94748094282113,3010.0642133017536,selected-beam-shared-parity-w16,19.0,4.0,164.0,4.823529411764706,0.9459459459459459,58.0,3,True,factor_count,constrained,True,True,True,1,results/alphaq_objective_beam_policy_external_validation_journal_k6_backfill/hamming_weight_n4/factor_count/selected-beam-shared-parity-w16/summary.json
external_journal_k6_backfill,hamming_weight_n4,applications,hamming-weight,7,9,21,factor_count_pair_cap,missing,False,,,,,,,,,,,,,,,,,,,,,3,True,factor_count,constrained,False,False,False,,
external_journal_k6_backfill,hamming_weight_n4,applications,hamming-weight,7,9,21,mixed_pair,missing,False,,,,,,,,,,,,,,,,,,,,,3,True,factor_count,constrained,False,False,False,,
external_journal_k6_backfill,hamming_weight_n4,applications,hamming-weight,7,9,21,frontier_pair,missing,False,,,,,,,,,,,,,,,,,,,,,3,True,factor_count,constrained,False,False,False,,
external_journal_k6_backfill,hamming_weight_n4,applications,hamming-weight,7,9,21,depth_guarded_mixed_pair,ok,True,20,0.13010204081632654,2.8,0.9263157894736842,0.21748120300751878,20.0,3.0,182.0,5.352941176470588,ok,76.83599352836609,0.0,76.83599352836609,selected-beam-shared-parity-w16,20.0,4.0,173.0,5.088235294117647,0.8108108108108109,44.0,3,True,factor_count,constrained,False,True,False,,results/alphaq_objective_beam_policy_external_validation_journal_k6_backfill/hamming_weight_n4/depth_guarded_mixed_pair/selected-beam-shared-parity-w16/summary.json
external_journal_k6_backfill,hamming_weight_n4,applications,hamming-weight,7,9,21,t_preserving_frontier_pair,ok,True,19,0.12960760998810938,3.0526315789473686,1.105263157894737,0.24367167919799498,19.0,3.0,191.0,5.617647058823529,ok,3000.0401480197906,1.9805065719410777,3002.0206545917317,selected-beam-shared-parity-w16,19.0,3.0,171.0,5.029411764705882,0.7567567567567568,52.0,3,True,factor_count,constrained,True,True,False,2,results/alphaq_objective_beam_policy_external_validation_journal_k6_backfill/hamming_weight_n4/t_preserving_frontier_pair/selected-beam-shared-parity-w16/summary.json
external_journal_k6_backfill,hamming_weight_n5,applications,hamming-weight,8,10,21,factor_count,ok,True,19,0.11777777777777777,3.1578947368421053,1.064327485380117,0.21631161236424393,19.0,6.0,207.0,5.447368421052632,ok,3000.075488805771,9.951237106928602,3010.0267259126995,selected-beam-shared-parity-w16,19.0,3.0,180.0,4.7368421052631575,0.8780487804878049,50.0,3,True,factor_count,constrained,True,True,True,1,results/alphaq_objective_beam_policy_external_validation_journal_k6_backfill/hamming_weight_n5/factor_count/selected-beam-shared-parity-w16/summary.json
external_journal_k6_backfill,hamming_weight_n5,applications,hamming-weight,8,10,21,factor_count_pair_cap,missing,False,,,,,,,,,,,,,,,,,,,,,3,True,factor_count,constrained,False,False,False,,
external_journal_k6_backfill,hamming_weight_n5,applications,hamming-weight,8,10,21,mixed_pair,missing,False,,,,,,,,,,,,,,,,,,,,,3,True,factor_count,constrained,False,False,False,,
external_journal_k6_backfill,hamming_weight_n5,applications,hamming-weight,8,10,21,frontier_pair,missing,False,,,,,,,,,,,,,,,,,,,,,3,True,factor_count,constrained,False,False,False,,
external_journal_k6_backfill,hamming_weight_n5,applications,hamming-weight,8,10,21,depth_guarded_mixed_pair,ok,True,20,0.11777777777777777,3.0,0.9578947368421052,0.20553884711779447,20.0,8.0,198.0,5.2105263157894735,ok,173.31632661819458,0.0,173.31632661819458,selected-beam-shared-parity-w16,20.0,3.0,180.0,4.7368421052631575,0.8292682926829268,60.0,3,True,factor_count,constrained,False,True,False,,results/alphaq_objective_beam_policy_external_validation_journal_k6_backfill/hamming_weight_n5/depth_guarded_mixed_pair/selected-beam-shared-parity-w16/summary.json
external_journal_k6_backfill,hamming_weight_n5,applications,hamming-weight,8,10,21,t_preserving_frontier_pair,ok,True,19,0.11777777777777777,3.1578947368421053,1.064327485380117,0.21631161236424393,19.0,6.0,207.0,5.447368421052632,ok,3000.027292251587,1.9222009980585426,3001.9494932496455,selected-beam-shared-parity-w16,19.0,3.0,180.0,4.7368421052631575,0.8780487804878049,50.0,3,True,factor_count,constrained,True,True,False,2,results/alphaq_objective_beam_policy_external_validation_journal_k6_backfill/hamming_weight_n5/t_preserving_frontier_pair/selected-beam-shared-parity-w16/summary.json
external_journal_k6_backfill,hamming_weight_n6,applications,hamming-weight,10,12,28,factor_count,ok,True,25,0.11728395061728394,2.88,0.8933333333333333,0.1879973544973545,25.0,7.0,214.0,5.944444444444445,ok,3000.061327934265,0.0,3000.061327934265,selected-beam-shared-parity-w16,25.0,3.0,172.0,4.777777777777778,0.9056603773584906,88.0,2,True,factor_count,constrained,True,True,True,1,results/alphaq_objective_beam_policy_external_validation_journal_k6_backfill/hamming_weight_n6/factor_count/selected-beam-shared-parity-w16/summary.json
external_journal_k6_backfill,hamming_weight_n6,applications,hamming-weight,10,12,28,factor_count_pair_cap,missing,False,,,,,,,,,,,,,,,,,,,,,2,True,factor_count,constrained,False,False,False,,
external_journal_k6_backfill,hamming_weight_n6,applications,hamming-weight,10,12,28,mixed_pair,missing,False,,,,,,,,,,,,,,,,,,,,,2,True,factor_count,constrained,False,False,False,,
external_journal_k6_backfill,hamming_weight_n6,applications,hamming-weight,10,12,28,frontier_pair,missing,False,,,,,,,,,,,,,,,,,,,,,2,True,factor_count,constrained,False,False,False,,
external_journal_k6_backfill,hamming_weight_n6,applications,hamming-weight,10,12,28,depth_guarded_mixed_pair,ok,True,26,0.10376492194674013,2.5384615384615383,0.5938461538461538,0.1495238095238095,26.0,7.0,205.0,5.694444444444445,ok,23.793115615844727,0.0,23.793115615844727,selected-beam-shared-parity-w16,26.0,4.0,172.0,4.777777777777778,0.9245283018867925,80.0,2,True,factor_count,constrained,True,True,False,2,results/alphaq_objective_beam_policy_external_validation_journal_k6_backfill/hamming_weight_n6/depth_guarded_mixed_pair/selected-beam-shared-parity-w16/summary.json
external_journal_k6_backfill,hamming_weight_n6,applications,hamming-weight,10,12,28,t_preserving_frontier_pair,failed,False,,,,,,,,,,not-materialized,,,,,,,,,,,2,True,factor_count,constrained,False,False,False,,
external_journal_k6_backfill,hamming_weight_n7,applications,hamming-weight,11,13,28,factor_count,ok,True,41,0.09111111111111111,2.926829268292683,0.7268292682926829,0.1511033681765389,41.0,12.0,330.0,8.048780487804878,ok,3000.0345392227173,9.784221637994051,3009.8187608607113,selected-beam-shared-parity-w4,41.0,6.0,219.0,5.341463414634147,1.25,136.0,2,True,depth_guarded_mixed_pair,constrained,True,True,False,2,results/alphaq_objective_beam_policy_external_validation_journal_k6_backfill/hamming_weight_n7/factor_count/selected-beam-shared-parity-w4/summary.json
external_journal_k6_backfill,hamming_weight_n7,applications,hamming-weight,11,13,28,factor_count_pair_cap,missing,False,,,,,,,,,,,,,,,,,,,,,2,True,depth_guarded_mixed_pair,constrained,False,False,False,,
external_journal_k6_backfill,hamming_weight_n7,applications,hamming-weight,11,13,28,mixed_pair,missing,False,,,,,,,,,,,,,,,,,,,,,2,True,depth_guarded_mixed_pair,constrained,False,False,False,,
