source_csv,target,objective_variant,materializer,candidate_id,qasm_status,qasm_path,original_qasm_path,tcount,tdepth,qasm_depth,legacy_primary_nc_depth_ratio_input,legacy_structural_status_input,legacy_zx_split_status,legacy_zx_total_depth,legacy_zx_best_side,legacy_zx_best_clifford_depth,legacy_zx_best_nonclifford_depth,legacy_zx_best_clifford_fraction,legacy_zx_num_nonclifford_spiders,legacy_zx_left_closure_iters,legacy_zx_right_closure_iters,paper_zx_split_status,paper_zx_detector_variant,paper_zx_rewrite_status,paper_zx_total_depth,paper_zx_best_side,paper_zx_best_clifford_depth,paper_zx_best_nonclifford_depth,paper_zx_best_clifford_fraction,paper_zx_num_nonclifford_spiders,paper_zx_left_closure_iters,paper_zx_right_closure_iters,paper_zx_vertices_before_rewrite,paper_zx_vertices_after_rewrite,paper_zx_clifford_rewrite_rounds,paper_primary_nc_depth_ratio,paper_structural_target_status,legacy_zx_split_error,paper_zx_split_error
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_journal_full_gf_2pow4_mult_grid.csv,gf_2pow4_mult,mixed_pair,selected-beam-shared-parity-w4,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation_journal_full_gf_2pow4_mult/gf_2pow4_mult/mixed_pair/selected-beam-shared-parity-w4/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation_journal_full_gf_2pow4_mult/gf_2pow4_mult/factor_count/shared-parity/gf_2pow4_mult.qasm,63.0,9.0,462.0,,,ok,900,right,749,151,0.8322222222222222,63,1,1,ok,2504.16004-clifford,ok,114,tie,0,114,0.0,59,1,1,1821,162,0,1.0654205607476634,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_journal_full_gf_2pow4_mult_grid.csv,gf_2pow4_mult,mixed_pair,selected-beam-shared-parity-w16,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation_journal_full_gf_2pow4_mult/gf_2pow4_mult/mixed_pair/selected-beam-shared-parity-w16/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation_journal_full_gf_2pow4_mult/gf_2pow4_mult/factor_count/shared-parity/gf_2pow4_mult.qasm,63.0,7.0,457.0,,,ok,857,right,734,125,0.8564760793465578,63,1,1,ok,2504.16004-clifford,ok,105,tie,0,105,0.0,59,2,1,1781,162,0,0.9813084112149533,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_journal_full_gf_2pow4_mult_grid.csv,gf_2pow4_mult,mixed_pair,selected-beam-shared-parity-w32,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation_journal_full_gf_2pow4_mult/gf_2pow4_mult/mixed_pair/selected-beam-shared-parity-w32/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation_journal_full_gf_2pow4_mult/gf_2pow4_mult/factor_count/shared-parity/gf_2pow4_mult.qasm,63.0,9.0,452.0,,,ok,861,right,729,132,0.8466898954703833,63,1,1,ok,2504.16004-clifford,ok,113,tie,0,113,0.0,59,2,1,1769,162,0,1.0560747663551402,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_journal_full_hamming_weight_n6_grid.csv,hamming_weight_n6,factor_count,selected-shared-parity,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation_journal_full_hamming_weight_n6/hamming_weight_n6/factor_count/selected-shared-parity/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation_journal_full_hamming_weight_n6/hamming_weight_n6/factor_count/shared-parity/hamming_weight_n6.qasm,25.0,6.0,242.0,,,ok,306,right,232,74,0.7581699346405228,25,1,1,ok,2504.16004-clifford,ok,51,tie,0,51,0.0,23,1,1,685,86,1,1.0,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_journal_full_hamming_weight_n6_grid.csv,hamming_weight_n6,factor_count,selected-beam-shared-parity-w4,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation_journal_full_hamming_weight_n6/hamming_weight_n6/factor_count/selected-beam-shared-parity-w4/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation_journal_full_hamming_weight_n6/hamming_weight_n6/factor_count/shared-parity/hamming_weight_n6.qasm,25.0,4.0,178.0,,,ok,256,right,208,48,0.8125,25,1,1,ok,2504.16004-clifford,ok,47,tie,0,47,0.0,23,1,1,617,86,1,0.9215686274509803,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_journal_full_hamming_weight_n6_grid.csv,hamming_weight_n6,factor_count,selected-beam-shared-parity-w16,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation_journal_full_hamming_weight_n6/hamming_weight_n6/factor_count/selected-beam-shared-parity-w16/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation_journal_full_hamming_weight_n6/hamming_weight_n6/factor_count/shared-parity/hamming_weight_n6.qasm,25.0,4.0,177.0,,,ok,256,right,209,47,0.81640625,25,1,1,ok,2504.16004-clifford,ok,47,tie,0,47,0.0,23,1,1,617,86,1,0.9215686274509803,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_journal_full_hamming_weight_n6_grid.csv,hamming_weight_n6,factor_count,selected-beam-shared-parity-w32,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation_journal_full_hamming_weight_n6/hamming_weight_n6/factor_count/selected-beam-shared-parity-w32/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation_journal_full_hamming_weight_n6/hamming_weight_n6/factor_count/shared-parity/hamming_weight_n6.qasm,25.0,4.0,173.0,,,ok,249,right,207,42,0.8313253012048193,25,1,1,ok,2504.16004-clifford,ok,44,tie,0,44,0.0,23,2,1,609,86,0,0.8627450980392157,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_journal_full_hamming_weight_n6_grid.csv,hamming_weight_n6,factor_count_pair_cap,selected-shared-parity,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation_journal_full_hamming_weight_n6/hamming_weight_n6/factor_count_pair_cap/selected-shared-parity/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation_journal_full_hamming_weight_n6/hamming_weight_n6/factor_count/shared-parity/hamming_weight_n6.qasm,25.0,7.0,224.0,,,ok,275,right,214,61,0.7781818181818182,25,1,1,ok,2504.16004-clifford,ok,45,tie,0,45,0.0,21,1,1,636,86,1,0.8823529411764706,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_journal_full_hamming_weight_n6_grid.csv,hamming_weight_n6,factor_count_pair_cap,selected-beam-shared-parity-w4,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation_journal_full_hamming_weight_n6/hamming_weight_n6/factor_count_pair_cap/selected-beam-shared-parity-w4/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation_journal_full_hamming_weight_n6/hamming_weight_n6/factor_count/shared-parity/hamming_weight_n6.qasm,25.0,4.0,173.0,,,ok,247,right,200,48,0.8097165991902834,25,1,1,ok,2504.16004-clifford,ok,44,tie,0,44,0.0,21,1,1,612,86,0,0.8627450980392157,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_journal_full_hamming_weight_n6_grid.csv,hamming_weight_n6,factor_count_pair_cap,selected-beam-shared-parity-w16,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation_journal_full_hamming_weight_n6/hamming_weight_n6/factor_count_pair_cap/selected-beam-shared-parity-w16/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation_journal_full_hamming_weight_n6/hamming_weight_n6/factor_count/shared-parity/hamming_weight_n6.qasm,25.0,4.0,169.0,,,ok,253,right,201,52,0.7944664031620553,25,1,1,ok,2504.16004-clifford,ok,45,tie,0,45,0.0,21,1,1,604,86,0,0.8823529411764706,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_journal_full_hamming_weight_n6_grid.csv,hamming_weight_n6,factor_count_pair_cap,selected-beam-shared-parity-w32,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation_journal_full_hamming_weight_n6/hamming_weight_n6/factor_count_pair_cap/selected-beam-shared-parity-w32/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation_journal_full_hamming_weight_n6/hamming_weight_n6/factor_count/shared-parity/hamming_weight_n6.qasm,25.0,4.0,168.0,,,ok,237,right,197,40,0.8312236286919831,25,1,1,ok,2504.16004-clifford,ok,42,left,1,41,0.023809523809523808,20,2,1,568,86,0,0.803921568627451,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_journal_full_hamming_weight_n6_grid.csv,hamming_weight_n6,mixed_pair,selected-shared-parity,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation_journal_full_hamming_weight_n6/hamming_weight_n6/mixed_pair/selected-shared-parity/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation_journal_full_hamming_weight_n6/hamming_weight_n6/factor_count/shared-parity/hamming_weight_n6.qasm,26.0,7.0,205.0,,,ok,271,right,212,59,0.7822878228782287,26,1,1,ok,2504.16004-clifford,ok,53,tie,0,53,0.0,24,2,1,617,88,1,1.0392156862745099,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_journal_full_hamming_weight_n6_grid.csv,hamming_weight_n6,mixed_pair,selected-beam-shared-parity-w4,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation_journal_full_hamming_weight_n6/hamming_weight_n6/mixed_pair/selected-beam-shared-parity-w4/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation_journal_full_hamming_weight_n6/hamming_weight_n6/factor_count/shared-parity/hamming_weight_n6.qasm,26.0,6.0,188.0,,,ok,278,right,216,62,0.7769784172661871,26,1,1,ok,2504.16004-clifford,ok,52,tie,0,52,0.0,24,1,2,645,88,1,1.0196078431372548,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_journal_full_hamming_weight_n6_grid.csv,hamming_weight_n6,mixed_pair,selected-beam-shared-parity-w16,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation_journal_full_hamming_weight_n6/hamming_weight_n6/mixed_pair/selected-beam-shared-parity-w16/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation_journal_full_hamming_weight_n6/hamming_weight_n6/factor_count/shared-parity/hamming_weight_n6.qasm,26.0,4.0,172.0,,,ok,253,right,204,49,0.8063241106719368,26,1,1,ok,2504.16004-clifford,ok,46,tie,0,46,0.0,24,2,1,605,88,0,0.9019607843137255,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_journal_full_hamming_weight_n6_grid.csv,hamming_weight_n6,mixed_pair,selected-beam-shared-parity-w32,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation_journal_full_hamming_weight_n6/hamming_weight_n6/mixed_pair/selected-beam-shared-parity-w32/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation_journal_full_hamming_weight_n6/hamming_weight_n6/factor_count/shared-parity/hamming_weight_n6.qasm,26.0,4.0,172.0,,,ok,264,right,210,55,0.7954545454545454,26,1,1,ok,2504.16004-clifford,ok,54,tie,0,54,0.0,24,2,1,601,88,1,1.0588235294117647,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_journal_full_hamming_weight_n7_grid.csv,hamming_weight_n7,factor_count,selected-shared-parity,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation_journal_full_hamming_weight_n7/hamming_weight_n7/factor_count/selected-shared-parity/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation_journal_full_hamming_weight_n7/hamming_weight_n7/factor_count/shared-parity/hamming_weight_n7.qasm,26.0,9.0,260.0,,,ok,335,right,260,75,0.7761194029850746,26,1,1,ok,2504.16004-clifford,ok,58,tie,0,58,0.0,25,1,1,749,91,1,1.0545454545454545,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_journal_full_hamming_weight_n7_grid.csv,hamming_weight_n7,factor_count,selected-beam-shared-parity-w4,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation_journal_full_hamming_weight_n7/hamming_weight_n7/factor_count/selected-beam-shared-parity-w4/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation_journal_full_hamming_weight_n7/hamming_weight_n7/factor_count/shared-parity/hamming_weight_n7.qasm,26.0,5.0,204.0,,,ok,309,right,248,61,0.8025889967637541,26,1,1,ok,2504.16004-clifford,ok,53,tie,0,53,0.0,25,1,1,697,91,1,0.9636363636363636,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_journal_full_hamming_weight_n7_grid.csv,hamming_weight_n7,factor_count,selected-beam-shared-parity-w16,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation_journal_full_hamming_weight_n7/hamming_weight_n7/factor_count/selected-beam-shared-parity-w16/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation_journal_full_hamming_weight_n7/hamming_weight_n7/factor_count/shared-parity/hamming_weight_n7.qasm,26.0,4.0,203.0,,,ok,297,right,243,54,0.8181818181818182,26,1,1,ok,2504.16004-clifford,ok,50,tie,0,50,0.0,24,1,1,701,91,1,0.9090909090909091,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_journal_full_hamming_weight_n7_grid.csv,hamming_weight_n7,factor_count,selected-beam-shared-parity-w32,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation_journal_full_hamming_weight_n7/hamming_weight_n7/factor_count/selected-beam-shared-parity-w32/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation_journal_full_hamming_weight_n7/hamming_weight_n7/factor_count/shared-parity/hamming_weight_n7.qasm,26.0,4.0,202.0,,,ok,293,right,241,52,0.8225255972696246,26,1,1,ok,2504.16004-clifford,ok,49,tie,0,49,0.0,24,1,1,697,91,1,0.8909090909090909,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_journal_full_hamming_weight_n7_grid.csv,hamming_weight_n7,factor_count_pair_cap,selected-shared-parity,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation_journal_full_hamming_weight_n7/hamming_weight_n7/factor_count_pair_cap/selected-shared-parity/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation_journal_full_hamming_weight_n7/hamming_weight_n7/factor_count/shared-parity/hamming_weight_n7.qasm,28.0,10.0,263.0,,,ok,349,right,257,92,0.7363896848137536,28,1,1,ok,2504.16004-clifford,ok,63,tie,0,63,0.0,28,2,1,775,93,1,1.1454545454545455,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_journal_full_hamming_weight_n7_grid.csv,hamming_weight_n7,factor_count_pair_cap,selected-beam-shared-parity-w4,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation_journal_full_hamming_weight_n7/hamming_weight_n7/factor_count_pair_cap/selected-beam-shared-parity-w4/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation_journal_full_hamming_weight_n7/hamming_weight_n7/factor_count/shared-parity/hamming_weight_n7.qasm,28.0,4.0,189.0,,,ok,284,right,232,52,0.8169014084507042,28,1,1,ok,2504.16004-clifford,ok,53,tie,0,53,0.0,27,1,1,679,96,1,0.9636363636363636,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_journal_full_hamming_weight_n7_grid.csv,hamming_weight_n7,factor_count_pair_cap,selected-beam-shared-parity-w16,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation_journal_full_hamming_weight_n7/hamming_weight_n7/factor_count_pair_cap/selected-beam-shared-parity-w16/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation_journal_full_hamming_weight_n7/hamming_weight_n7/factor_count/shared-parity/hamming_weight_n7.qasm,28.0,6.0,188.0,,,ok,282,right,231,51,0.8191489361702128,28,1,1,ok,2504.16004-clifford,ok,48,tie,0,48,0.0,27,1,1,663,95,1,0.8727272727272727,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_journal_full_hamming_weight_n7_grid.csv,hamming_weight_n7,factor_count_pair_cap,selected-beam-shared-parity-w32,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation_journal_full_hamming_weight_n7/hamming_weight_n7/factor_count_pair_cap/selected-beam-shared-parity-w32/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation_journal_full_hamming_weight_n7/hamming_weight_n7/factor_count/shared-parity/hamming_weight_n7.qasm,28.0,6.0,188.0,,,ok,282,right,231,51,0.8191489361702128,28,1,1,ok,2504.16004-clifford,ok,48,tie,0,48,0.0,27,1,1,663,95,1,0.8727272727272727,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_journal_full_hamming_weight_n7_grid.csv,hamming_weight_n7,mixed_pair,selected-shared-parity,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation_journal_full_hamming_weight_n7/hamming_weight_n7/mixed_pair/selected-shared-parity/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation_journal_full_hamming_weight_n7/hamming_weight_n7/factor_count/shared-parity/hamming_weight_n7.qasm,36.0,9.0,323.0,,,ok,408,right,297,111,0.7279411764705882,36,1,1,ok,2504.16004-clifford,ok,71,tie,0,71,0.0,32,2,1,915,111,1,1.290909090909091,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_journal_full_hamming_weight_n7_grid.csv,hamming_weight_n7,mixed_pair,selected-beam-shared-parity-w4,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation_journal_full_hamming_weight_n7/hamming_weight_n7/mixed_pair/selected-beam-shared-parity-w4/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation_journal_full_hamming_weight_n7/hamming_weight_n7/factor_count/shared-parity/hamming_weight_n7.qasm,36.0,5.0,213.0,,,ok,341,right,271,70,0.7947214076246334,36,1,1,ok,2504.16004-clifford,ok,66,tie,0,66,0.0,33,1,1,775,111,1,1.2,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_journal_full_hamming_weight_n7_grid.csv,hamming_weight_n7,mixed_pair,selected-beam-shared-parity-w16,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation_journal_full_hamming_weight_n7/hamming_weight_n7/mixed_pair/selected-beam-shared-parity-w16/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation_journal_full_hamming_weight_n7/hamming_weight_n7/factor_count/shared-parity/hamming_weight_n7.qasm,36.0,6.0,211.0,,,ok,343,right,267,76,0.7784256559766763,36,1,1,ok,2504.16004-clifford,ok,68,left,1,67,0.014705882352941176,33,2,1,767,111,1,1.2181818181818183,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_journal_full_hamming_weight_n7_grid.csv,hamming_weight_n7,mixed_pair,selected-beam-shared-parity-w32,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation_journal_full_hamming_weight_n7/hamming_weight_n7/mixed_pair/selected-beam-shared-parity-w32/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation_journal_full_hamming_weight_n7/hamming_weight_n7/factor_count/shared-parity/hamming_weight_n7.qasm,36.0,5.0,210.0,,,ok,339,right,264,75,0.7787610619469026,36,1,1,ok,2504.16004-clifford,ok,67,left,1,66,0.014925373134328358,33,2,1,767,111,1,1.2,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_journal_full_mod_mult_55_grid.csv,mod_mult_55,factor_count,selected-shared-parity,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation_journal_full_mod_mult_55/mod_mult_55/factor_count/selected-shared-parity/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation_journal_full_mod_mult_55/mod_mult_55/factor_count/shared-parity/mod_mult_55.qasm,18.0,5.0,302.0,,,ok,410,right,333,77,0.8121951219512196,18,1,1,ok,2504.16004-clifford,ok,46,tie,0,46,0.0,18,2,1,837,74,1,1.0454545454545454,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_journal_full_mod_mult_55_grid.csv,mod_mult_55,factor_count,selected-beam-shared-parity-w4,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation_journal_full_mod_mult_55/mod_mult_55/factor_count/selected-beam-shared-parity-w4/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation_journal_full_mod_mult_55/mod_mult_55/factor_count/shared-parity/mod_mult_55.qasm,18.0,3.0,268.0,,,ok,383,right,319,64,0.8328981723237598,18,1,1,ok,2504.16004-clifford,ok,46,tie,0,46,0.0,18,2,1,797,73,1,1.0454545454545454,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_journal_full_mod_mult_55_grid.csv,mod_mult_55,factor_count,selected-beam-shared-parity-w16,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation_journal_full_mod_mult_55/mod_mult_55/factor_count/selected-beam-shared-parity-w16/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation_journal_full_mod_mult_55/mod_mult_55/factor_count/shared-parity/mod_mult_55.qasm,18.0,3.0,268.0,,,ok,383,right,319,64,0.8328981723237598,18,1,1,ok,2504.16004-clifford,ok,46,tie,0,46,0.0,18,2,1,797,73,1,1.0454545454545454,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_journal_full_mod_mult_55_grid.csv,mod_mult_55,factor_count,selected-beam-shared-parity-w32,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation_journal_full_mod_mult_55/mod_mult_55/factor_count/selected-beam-shared-parity-w32/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation_journal_full_mod_mult_55/mod_mult_55/factor_count/shared-parity/mod_mult_55.qasm,18.0,3.0,268.0,,,ok,383,right,319,64,0.8328981723237598,18,1,1,ok,2504.16004-clifford,ok,46,tie,0,46,0.0,18,2,1,797,73,1,1.0454545454545454,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_journal_full_mod_mult_55_grid.csv,mod_mult_55,factor_count_pair_cap,selected-shared-parity,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation_journal_full_mod_mult_55/mod_mult_55/factor_count_pair_cap/selected-shared-parity/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation_journal_full_mod_mult_55/mod_mult_55/factor_count/shared-parity/mod_mult_55.qasm,28.0,6.0,338.0,,,ok,440,right,344,96,0.7818181818181819,28,1,1,ok,2504.16004-clifford,ok,64,tie,0,64,0.0,28,2,1,938,93,1,1.4545454545454546,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_journal_full_mod_mult_55_grid.csv,mod_mult_55,factor_count_pair_cap,selected-beam-shared-parity-w4,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation_journal_full_mod_mult_55/mod_mult_55/factor_count_pair_cap/selected-beam-shared-parity-w4/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation_journal_full_mod_mult_55/mod_mult_55/factor_count/shared-parity/mod_mult_55.qasm,28.0,6.0,271.0,,,ok,414,right,338,76,0.8164251207729468,28,1,1,ok,2504.16004-clifford,ok,56,tie,0,56,0.0,28,2,1,890,93,1,1.2727272727272727,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_journal_full_mod_mult_55_grid.csv,mod_mult_55,factor_count_pair_cap,selected-beam-shared-parity-w16,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation_journal_full_mod_mult_55/mod_mult_55/factor_count_pair_cap/selected-beam-shared-parity-w16/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation_journal_full_mod_mult_55/mod_mult_55/factor_count/shared-parity/mod_mult_55.qasm,28.0,5.0,264.0,,,ok,383,right,321,62,0.8381201044386423,28,1,1,ok,2504.16004-clifford,ok,51,tie,0,51,0.0,28,1,1,846,92,1,1.1590909090909092,ok,,
/home/CIN/cacl2/Deep-Learning/project/results/csv/alphaq_objective_beam_policy_external_validation_journal_full_mod_mult_55_grid.csv,mod_mult_55,factor_count_pair_cap,selected-beam-shared-parity-w32,,ok,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_objective_beam_policy_external_validation_journal_full_mod_mult_55/mod_mult_55/factor_count_pair_cap/selected-beam-shared-parity-w32/assembled.qasm,/home/CIN/cacl2/Deep-Learning/project/results/alphaq_decomposition_objective_external_validation_journal_full_mod_mult_55/mod_mult_55/factor_count/shared-parity/mod_mult_55.qasm,28.0,5.0,264.0,,,ok,396,right,326,70,0.8232323232323232,28,1,1,ok,2504.16004-clifford,ok,54,tie,0,54,0.0,28,1,1,850,92,1,1.2272727272727273,ok,,
